date,service,region,team,env,cost_usd,project_id
2025-06-17,Cloud Storage,us-central1,Data,prod,16.6,cloudgaze-prod-99
2025-06-17,Kubernetes Engine,europe-west1,DevOps,prod,56.11,cloudgaze-prod-99
2025-06-17,Kubernetes Engine,europe-west1,DevOps,staging,30.64,cloudgaze-prod-99
2025-06-17,BigQuery,us-central1,Data,prod,11.79,cloudgaze-prod-99
2025-06-18,Compute Engine,us-central1,Backend,prod,35.11,cloudgaze-prod-99
2025-06-18,Compute Engine,us-central1,Backend,dev,11.99,cloudgaze-prod-99
2025-06-18,Cloud SQL,us-central1,Database,prod,48.76,cloudgaze-prod-99
2025-06-18,Cloud SQL,us-central1,Database,staging,18.23,cloudgaze-prod-99
2025-06-18,Cloud Storage,us-central1,Data,prod,15.78,cloudgaze-prod-99
2025-06-18,Kubernetes Engine,europe-west1,DevOps,prod,65.0,cloudgaze-prod-99
2025-06-18,Kubernetes Engine,europe-west1,DevOps,staging,25.75,cloudgaze-prod-99
2025-06-18,BigQuery,us-central1,Data,prod,32.57,cloudgaze-prod-99
2025-06-19,Compute Engine,us-central1,Backend,prod,34.19,cloudgaze-prod-99
2025-06-19,Compute Engine,us-central1,Backend,dev,10.26,cloudgaze-prod-99
2025-06-19,Cloud SQL,us-central1,Database,prod,48.44,cloudgaze-prod-99
2025-06-19,Cloud SQL,us-central1,Database,staging,21.17,cloudgaze-prod-99
2025-06-19,Cloud Storage,us-central1,Data,prod,16.59,cloudgaze-prod-99
2025-06-19,Kubernetes Engine,europe-west1,DevOps,prod,60.66,cloudgaze-prod-99
2025-06-19,Kubernetes Engine,europe-west1,DevOps,staging,21.42,cloudgaze-prod-99
2025-06-19,BigQuery,us-central1,Data,prod,18.57,cloudgaze-prod-99
2025-06-20,Compute Engine,us-central1,Backend,prod,43.22,cloudgaze-prod-99
2025-06-20,Compute Engine,us-central1,Backend,dev,9.13,cloudgaze-prod-99
2025-06-20,Cloud SQL,us-central1,Database,prod,52.26,cloudgaze-prod-99
2025-06-20,Cloud SQL,us-central1,Database,staging,19.26,cloudgaze-prod-99
2025-06-20,Cloud Storage,us-central1,Data,prod,14.42,cloudgaze-prod-99
2025-06-20,Kubernetes Engine,europe-west1,DevOps,prod,63.83,cloudgaze-prod-99
2025-06-20,Kubernetes Engine,europe-west1,DevOps,staging,22.72,cloudgaze-prod-99
2025-06-20,BigQuery,us-central1,Data,prod,20.49,cloudgaze-prod-99
2025-06-21,Compute Engine,us-central1,Backend,prod,37.88,cloudgaze-prod-99
2025-06-21,Compute Engine,us-central1,Backend,dev,10.15,cloudgaze-prod-99
2025-06-21,Cloud SQL,us-central1,Database,prod,51.73,cloudgaze-prod-99
2025-06-21,Cloud SQL,us-central1,Database,staging,19.2,cloudgaze-prod-99
2025-06-21,Cloud Storage,us-central1,Data,prod,14.33,cloudgaze-prod-99
2025-06-21,Kubernetes Engine,europe-west1,DevOps,prod,62.98,cloudgaze-prod-99
2025-06-21,Kubernetes Engine,europe-west1,DevOps,staging,25.2,cloudgaze-prod-99
2025-06-21,BigQuery,us-central1,Data,prod,42.05,cloudgaze-prod-99
2025-06-22,Compute Engine,us-central1,Backend,prod,40.55,cloudgaze-prod-99
2025-06-22,Compute Engine,us-central1,Backend,dev,10.66,cloudgaze-prod-99
2025-06-22,Cloud SQL,us-central1,Database,prod,48.22,cloudgaze-prod-99
2025-06-22,Cloud SQL,us-central1,Database,staging,18.97,cloudgaze-prod-99
2025-06-22,Cloud Storage,us-central1,Data,prod,16.91,cloudgaze-prod-99
2025-06-22,Kubernetes Engine,europe-west1,DevOps,prod,66.13,cloudgaze-prod-99
2025-06-22,Kubernetes Engine,europe-west1,DevOps,staging,22.72,cloudgaze-prod-99
2025-06-22,BigQuery,us-central1,Data,prod,28.22,cloudgaze-prod-99
2025-06-23,Compute Engine,us-central1,Backend,prod,31.53,cloudgaze-prod-99
2025-06-23,Compute Engine,us-central1,Backend,dev,11.2,cloudgaze-prod-99
2025-06-23,Cloud SQL,us-central1,Database,prod,50.41,cloudgaze-prod-99
2025-06-23,Cloud SQL,us-central1,Database,staging,17.8,cloudgaze-prod-99
2025-06-23,Cloud Storage,us-central1,Data,prod,17.16,cloudgaze-prod-99
2025-06-23,Kubernetes Engine,europe-west1,DevOps,prod,56.94,cloudgaze-prod-99
2025-06-23,Kubernetes Engine,europe-west1,DevOps,staging,23.86,cloudgaze-prod-99
2025-06-23,BigQuery,us-central1,Data,prod,33.11,cloudgaze-prod-99
2025-06-24,Compute Engine,us-central1,Backend,prod,35.79,cloudgaze-prod-99
2025-06-24,Compute Engine,us-central1,Backend,dev,14.12,cloudgaze-prod-99
2025-06-24,Cloud SQL,us-central1,Database,prod,51.7,cloudgaze-prod-99
2025-06-24,Cloud SQL,us-central1,Database,staging,22.35,cloudgaze-prod-99
2025-06-24,Cloud Storage,us-central1,Data,prod,17.24,cloudgaze-prod-99
2025-06-24,Kubernetes Engine,europe-west1,DevOps,prod,69.14,cloudgaze-prod-99
2025-06-24,Kubernetes Engine,europe-west1,DevOps,staging,30.51,cloudgaze-prod-99
2025-06-24,BigQuery,us-central1,Data,prod,21.25,cloudgaze-prod-99
2025-06-25,Compute Engine,us-central1,Backend,prod,42.19,cloudgaze-prod-99
2025-06-25,Compute Engine,us-central1,Backend,dev,12.51,cloudgaze-prod-99
2025-06-25,Cloud SQL,us-central1,Database,prod,48.39,cloudgaze-prod-99
2025-06-25,Cloud SQL,us-central1,Database,staging,20.81,cloudgaze-prod-99
2025-06-25,Cloud Storage,us-central1,Data,prod,16.52,cloudgaze-prod-99
2025-06-25,Kubernetes Engine,europe-west1,DevOps,prod,70.79,cloudgaze-prod-99
2025-06-25,Kubernetes Engine,europe-west1,DevOps,staging,19.51,cloudgaze-prod-99
2025-06-25,BigQuery,us-central1,Data,prod,30.24,cloudgaze-prod-99
2025-06-26,Compute Engine,us-central1,Backend,prod,46.55,cloudgaze-prod-99
2025-06-26,Compute Engine,us-central1,Backend,dev,11.96,cloudgaze-prod-99
2025-06-26,Cloud SQL,us-central1,Database,prod,52.44,cloudgaze-prod-99
2025-06-26,Cloud SQL,us-central1,Database,staging,21.26,cloudgaze-prod-99
2025-06-26,Cloud Storage,us-central1,Data,prod,17.19,cloudgaze-prod-99
2025-06-26,Kubernetes Engine,europe-west1,DevOps,prod,51.09,cloudgaze-prod-99
2025-06-26,Kubernetes Engine,europe-west1,DevOps,staging,27.19,cloudgaze-prod-99
2025-06-26,BigQuery,us-central1,Data,prod,15.58,cloudgaze-prod-99
2025-06-27,Compute Engine,us-central1,Backend,prod,36.77,cloudgaze-prod-99
2025-06-27,Compute Engine,us-central1,Backend,dev,12.59,cloudgaze-prod-99
2025-06-27,Cloud SQL,us-central1,Database,prod,51.35,cloudgaze-prod-99
2025-06-27,Cloud SQL,us-central1,Database,staging,19.55,cloudgaze-prod-99
2025-06-27,Cloud Storage,us-central1,Data,prod,15.64,cloudgaze-prod-99
2025-06-27,Kubernetes Engine,europe-west1,DevOps,prod,55.41,cloudgaze-prod-99
2025-06-27,Kubernetes Engine,europe-west1,DevOps,staging,23.73,cloudgaze-prod-99
2025-06-27,BigQuery,us-central1,Data,prod,16.93,cloudgaze-prod-99
2025-06-28,Compute Engine,us-central1,Backend,prod,45.55,cloudgaze-prod-99
2025-06-28,Compute Engine,us-central1,Backend,dev,7.93,cloudgaze-prod-99
2025-06-28,Cloud SQL,us-central1,Database,prod,51.82,cloudgaze-prod-99
2025-06-28,Cloud SQL,us-central1,Database,staging,21.49,cloudgaze-prod-99
2025-06-28,Cloud Storage,us-central1,Data,prod,16.32,cloudgaze-prod-99
2025-06-28,Kubernetes Engine,europe-west1,DevOps,prod,64.6,cloudgaze-prod-99
2025-06-28,Kubernetes Engine,europe-west1,DevOps,staging,18.26,cloudgaze-prod-99
2025-06-28,BigQuery,us-central1,Data,prod,28.18,cloudgaze-prod-99
2025-06-29,Compute Engine,us-central1,Backend,prod,38.31,cloudgaze-prod-99
2025-06-29,Compute Engine,us-central1,Backend,dev,10.64,cloudgaze-prod-99
2025-06-29,Cloud SQL,us-central1,Database,prod,50.88,cloudgaze-prod-99
2025-06-29,Cloud SQL,us-central1,Database,staging,21.41,cloudgaze-prod-99
2025-06-29,Cloud Storage,us-central1,Data,prod,13.97,cloudgaze-prod-99
2025-06-29,Kubernetes Engine,europe-west1,DevOps,prod,57.12,cloudgaze-prod-99
2025-06-29,Kubernetes Engine,europe-west1,DevOps,staging,25.01,cloudgaze-prod-99
2025-06-29,BigQuery,us-central1,Data,prod,24.89,cloudgaze-prod-99
2025-06-30,Compute Engine,us-central1,Backend,prod,34.52,cloudgaze-prod-99
2025-06-30,Compute Engine,us-central1,Backend,dev,10.04,cloudgaze-prod-99
2025-06-30,Cloud SQL,us-central1,Database,prod,50.75,cloudgaze-prod-99
2025-06-30,Cloud SQL,us-central1,Database,staging,20.41,cloudgaze-prod-99
2025-06-30,Cloud Storage,us-central1,Data,prod,13.74,cloudgaze-prod-99
2025-06-30,Kubernetes Engine,europe-west1,DevOps,prod,57.89,cloudgaze-prod-99
2025-06-30,Kubernetes Engine,europe-west1,DevOps,staging,26.45,cloudgaze-prod-99
2025-06-30,BigQuery,us-central1,Data,prod,24.92,cloudgaze-prod-99
2025-07-01,Compute Engine,us-central1,Backend,prod,38.65,cloudgaze-prod-99
2025-07-01,Compute Engine,us-central1,Backend,dev,13.95,cloudgaze-prod-99
2025-07-01,Cloud SQL,us-central1,Database,prod,52.19,cloudgaze-prod-99
2025-07-01,Cloud SQL,us-central1,Database,staging,19.84,cloudgaze-prod-99
2025-07-01,Cloud Storage,us-central1,Data,prod,15.35,cloudgaze-prod-99
2025-07-01,Kubernetes Engine,europe-west1,DevOps,prod,62.04,cloudgaze-prod-99
2025-07-01,Kubernetes Engine,europe-west1,DevOps,staging,28.31,cloudgaze-prod-99
2025-07-01,BigQuery,us-central1,Data,prod,39.86,cloudgaze-prod-99
2025-07-02,Compute Engine,us-central1,Backend,prod,50.12,cloudgaze-prod-99
2025-07-02,Compute Engine,us-central1,Backend,dev,11.72,cloudgaze-prod-99
2025-07-02,Cloud SQL,us-central1,Database,prod,48.85,cloudgaze-prod-99
2025-07-02,Cloud SQL,us-central1,Database,staging,20.25,cloudgaze-prod-99
2025-07-02,Cloud Storage,us-central1,Data,prod,17.46,cloudgaze-prod-99
2025-07-02,Kubernetes Engine,europe-west1,DevOps,prod,63.39,cloudgaze-prod-99
2025-07-02,Kubernetes Engine,europe-west1,DevOps,staging,24.81,cloudgaze-prod-99
2025-07-02,BigQuery,us-central1,Data,prod,16.97,cloudgaze-prod-99
2025-07-03,Compute Engine,us-central1,Backend,prod,42.21,cloudgaze-prod-99
2025-07-03,Compute Engine,us-central1,Backend,dev,14.29,cloudgaze-prod-99
2025-07-03,Cloud SQL,us-central1,Database,prod,52.61,cloudgaze-prod-99
2025-07-03,Cloud SQL,us-central1,Database,staging,21.98,cloudgaze-prod-99
2025-07-03,Cloud Storage,us-central1,Data,prod,14.89,cloudgaze-prod-99
2025-07-03,Kubernetes Engine,europe-west1,DevOps,prod,55.85,cloudgaze-prod-99
2025-07-03,Kubernetes Engine,europe-west1,DevOps,staging,29.19,cloudgaze-prod-99
2025-07-03,BigQuery,us-central1,Data,prod,30.36,cloudgaze-prod-99
2025-07-04,Compute Engine,us-central1,Backend,prod,39.48,cloudgaze-prod-99
2025-07-04,Compute Engine,us-central1,Backend,dev,12.61,cloudgaze-prod-99
2025-07-04,Cloud SQL,us-central1,Database,prod,53.42,cloudgaze-prod-99
2025-07-04,Cloud SQL,us-central1,Database,staging,18.97,cloudgaze-prod-99
2025-07-04,Cloud Storage,us-central1,Data,prod,13.8,cloudgaze-prod-99
2025-07-04,Kubernetes Engine,europe-west1,DevOps,prod,61.43,cloudgaze-prod-99
2025-07-04,Kubernetes Engine,europe-west1,DevOps,staging,23.88,cloudgaze-prod-99
2025-07-04,BigQuery,us-central1,Data,prod,15.71,cloudgaze-prod-99
2025-07-05,Compute Engine,us-central1,Backend,prod,37.98,cloudgaze-prod-99
2025-07-05,Compute Engine,us-central1,Backend,dev,13.05,cloudgaze-prod-99
2025-07-05,Cloud SQL,us-central1,Database,prod,52.85,cloudgaze-prod-99
2025-07-05,Cloud SQL,us-central1,Database,staging,20.45,cloudgaze-prod-99
2025-07-05,Cloud Storage,us-central1,Data,prod,16.39,cloudgaze-prod-99
2025-07-05,Kubernetes Engine,europe-west1,DevOps,prod,66.65,cloudgaze-prod-99
2025-07-05,Kubernetes Engine,europe-west1,DevOps,staging,30.02,cloudgaze-prod-99
2025-07-05,BigQuery,us-central1,Data,prod,29.4,cloudgaze-prod-99
2025-07-06,Compute Engine,us-central1,Backend,prod,47.89,cloudgaze-prod-99
2025-07-06,Compute Engine,us-central1,Backend,dev,14.95,cloudgaze-prod-99
2025-07-06,Cloud SQL,us-central1,Database,prod,48.42,cloudgaze-prod-99
2025-07-06,Cloud SQL,us-central1,Database,staging,19.76,cloudgaze-prod-99
2025-07-06,Cloud Storage,us-central1,Data,prod,15.17,cloudgaze-prod-99
2025-07-06,Kubernetes Engine,europe-west1,DevOps,prod,63.49,cloudgaze-prod-99
2025-07-06,Kubernetes Engine,europe-west1,DevOps,staging,22.93,cloudgaze-prod-99
2025-07-06,BigQuery,us-central1,Data,prod,27.43,cloudgaze-prod-99
2025-07-07,Compute Engine,us-central1,Backend,prod,39.49,cloudgaze-prod-99
2025-07-07,Compute Engine,us-central1,Backend,dev,13.13,cloudgaze-prod-99
2025-07-07,Cloud SQL,us-central1,Database,prod,48.0,cloudgaze-prod-99
2025-07-07,Cloud SQL,us-central1,Database,staging,22.03,cloudgaze-prod-99
2025-07-07,Cloud Storage,us-central1,Data,prod,15.96,cloudgaze-prod-99
2025-07-07,Kubernetes Engine,europe-west1,DevOps,prod,56.67,cloudgaze-prod-99
2025-07-07,Kubernetes Engine,europe-west1,DevOps,staging,23.12,cloudgaze-prod-99
2025-07-07,BigQuery,us-central1,Data,prod,26.67,cloudgaze-prod-99
2025-07-08,Compute Engine,us-central1,Backend,prod,36.59,cloudgaze-prod-99
2025-07-08,Compute Engine,us-central1,Backend,dev,12.25,cloudgaze-prod-99
2025-07-08,Cloud SQL,us-central1,Database,prod,50.89,cloudgaze-prod-99
2025-07-08,Cloud SQL,us-central1,Database,staging,20.34,cloudgaze-prod-99
2025-07-08,Cloud Storage,us-central1,Data,prod,15.64,cloudgaze-prod-99
2025-07-08,Kubernetes Engine,europe-west1,DevOps,prod,47.56,cloudgaze-prod-99
2025-07-08,Kubernetes Engine,europe-west1,DevOps,staging,25.94,cloudgaze-prod-99
2025-07-08,BigQuery,us-central1,Data,prod,17.36,cloudgaze-prod-99
2025-07-09,Compute Engine,us-central1,Backend,prod,33.9,cloudgaze-prod-99
2025-07-09,Compute Engine,us-central1,Backend,dev,11.63,cloudgaze-prod-99
2025-07-09,Cloud SQL,us-central1,Database,prod,49.48,cloudgaze-prod-99
2025-07-09,Cloud SQL,us-central1,Database,staging,20.76,cloudgaze-prod-99
2025-07-09,Cloud Storage,us-central1,Data,prod,15.45,cloudgaze-prod-99
2025-07-09,Kubernetes Engine,europe-west1,DevOps,prod,60.24,cloudgaze-prod-99
2025-07-09,Kubernetes Engine,europe-west1,DevOps,staging,28.57,cloudgaze-prod-99
2025-07-09,BigQuery,us-central1,Data,prod,15.73,cloudgaze-prod-99
2025-07-10,Compute Engine,us-central1,Backend,prod,45.37,cloudgaze-prod-99
2025-07-10,Compute Engine,us-central1,Backend,dev,8.53,cloudgaze-prod-99
2025-07-10,Cloud SQL,us-central1,Database,prod,49.88,cloudgaze-prod-99
2025-07-10,Cloud SQL,us-central1,Database,staging,22.98,cloudgaze-prod-99
2025-07-10,Cloud Storage,us-central1,Data,prod,16.32,cloudgaze-prod-99
2025-07-10,Kubernetes Engine,europe-west1,DevOps,prod,57.27,cloudgaze-prod-99
2025-07-10,Kubernetes Engine,europe-west1,DevOps,staging,26.12,cloudgaze-prod-99
2025-07-10,BigQuery,us-central1,Data,prod,17.2,cloudgaze-prod-99
2025-07-11,Compute Engine,us-central1,Backend,prod,42.68,cloudgaze-prod-99
2025-07-11,Compute Engine,us-central1,Backend,dev,13.7,cloudgaze-prod-99
2025-07-11,Cloud SQL,us-central1,Database,prod,49.92,cloudgaze-prod-99
2025-07-11,Cloud SQL,us-central1,Database,staging,22.04,cloudgaze-prod-99
2025-07-11,Cloud Storage,us-central1,Data,prod,14.9,cloudgaze-prod-99
2025-07-11,Kubernetes Engine,europe-west1,DevOps,prod,49.53,cloudgaze-prod-99
2025-07-11,Kubernetes Engine,europe-west1,DevOps,staging,25.84,cloudgaze-prod-99
2025-07-11,BigQuery,us-central1,Data,prod,6.64,cloudgaze-prod-99
2025-07-12,Compute Engine,us-central1,Backend,prod,37.94,cloudgaze-prod-99
2025-07-12,Compute Engine,us-central1,Backend,dev,14.0,cloudgaze-prod-99
2025-07-12,Cloud SQL,us-central1,Database,prod,48.26,cloudgaze-prod-99
2025-07-12,Cloud SQL,us-central1,Database,staging,21.51,cloudgaze-prod-99
2025-07-12,Cloud Storage,us-central1,Data,prod,17.31,cloudgaze-prod-99
2025-07-12,Kubernetes Engine,europe-west1,DevOps,prod,70.45,cloudgaze-prod-99
2025-07-12,Kubernetes Engine,europe-west1,DevOps,staging,21.57,cloudgaze-prod-99
2025-07-12,BigQuery,us-central1,Data,prod,20.95,cloudgaze-prod-99
2025-07-13,Compute Engine,us-central1,Backend,prod,41.53,cloudgaze-prod-99
2025-07-13,Compute Engine,us-central1,Backend,dev,11.7,cloudgaze-prod-99
2025-07-13,Cloud SQL,us-central1,Database,prod,48.12,cloudgaze-prod-99
2025-07-13,Cloud SQL,us-central1,Database,staging,19.81,cloudgaze-prod-99
2025-07-13,Cloud Storage,us-central1,Data,prod,15.96,cloudgaze-prod-99
2025-07-13,Kubernetes Engine,europe-west1,DevOps,prod,52.76,cloudgaze-prod-99
2025-07-13,Kubernetes Engine,europe-west1,DevOps,staging,24.26,cloudgaze-prod-99
2025-07-13,BigQuery,us-central1,Data,prod,14.66,cloudgaze-prod-99
2025-07-14,Compute Engine,us-central1,Backend,prod,39.07,cloudgaze-prod-99
2025-07-14,Compute Engine,us-central1,Backend,dev,14.26,cloudgaze-prod-99
2025-07-14,Cloud SQL,us-central1,Database,prod,52.14,cloudgaze-prod-99
2025-07-14,Cloud SQL,us-central1,Database,staging,22.5,cloudgaze-prod-99
2025-07-14,Cloud Storage,us-central1,Data,prod,15.76,cloudgaze-prod-99
2025-07-14,Kubernetes Engine,europe-west1,DevOps,prod,64.57,cloudgaze-prod-99
2025-07-14,Kubernetes Engine,europe-west1,DevOps,staging,24.42,cloudgaze-prod-99
2025-07-14,BigQuery,us-central1,Data,prod,34.86,cloudgaze-prod-99
2025-07-15,Compute Engine,us-central1,Backend,prod,42.08,cloudgaze-prod-99
2025-07-15,Compute Engine,us-central1,Backend,dev,13.28,cloudgaze-prod-99
2025-07-15,Cloud SQL,us-central1,Database,prod,49.47,cloudgaze-prod-99
2025-07-15,Cloud SQL,us-central1,Database,staging,22.77,cloudgaze-prod-99
2025-07-15,Cloud Storage,us-central1,Data,prod,16.94,cloudgaze-prod-99
2025-07-15,Kubernetes Engine,europe-west1,DevOps,prod,61.64,cloudgaze-prod-99
2025-07-15,Kubernetes Engine,europe-west1,DevOps,staging,21.77,cloudgaze-prod-99
2025-07-15,BigQuery,us-central1,Data,prod,15.97,cloudgaze-prod-99
2025-07-16,Compute Engine,us-central1,Backend,prod,34.12,cloudgaze-prod-99
2025-07-16,Compute Engine,us-central1,Backend,dev,12.59,cloudgaze-prod-99
2025-07-16,Cloud SQL,us-central1,Database,prod,49.39,cloudgaze-prod-99
2025-07-16,Cloud SQL,us-central1,Database,staging,21.34,cloudgaze-prod-99
2025-07-16,Cloud Storage,us-central1,Data,prod,14.26,cloudgaze-prod-99
2025-07-16,Kubernetes Engine,europe-west1,DevOps,prod,54.41,cloudgaze-prod-99
2025-07-16,Kubernetes Engine,europe-west1,DevOps,staging,24.82,cloudgaze-prod-99
2025-07-16,BigQuery,us-central1,Data,prod,28.5,cloudgaze-prod-99
2025-07-17,Compute Engine,us-central1,Backend,prod,34.86,cloudgaze-prod-99
2025-07-17,Compute Engine,us-central1,Backend,dev,11.16,cloudgaze-prod-99
2025-07-17,Cloud SQL,us-central1,Database,prod,52.55,cloudgaze-prod-99
2025-07-17,Cloud SQL,us-central1,Database,staging,20.67,cloudgaze-prod-99
2025-07-17,Cloud Storage,us-central1,Data,prod,15.44,cloudgaze-prod-99
2025-07-17,Kubernetes Engine,europe-west1,DevOps,prod,57.77,cloudgaze-prod-99
2025-07-17,Kubernetes Engine,europe-west1,DevOps,staging,26.96,cloudgaze-prod-99
2025-07-17,BigQuery,us-central1,Data,prod,13.48,cloudgaze-prod-99
2025-07-18,Compute Engine,us-central1,Backend,prod,40.53,cloudgaze-prod-99
2025-07-18,Compute Engine,us-central1,Backend,dev,12.67,cloudgaze-prod-99
2025-07-18,Cloud SQL,us-central1,Database,prod,52.26,cloudgaze-prod-99
2025-07-18,Cloud SQL,us-central1,Database,staging,21.39,cloudgaze-prod-99
2025-07-18,Cloud Storage,us-central1,Data,prod,16.31,cloudgaze-prod-99
2025-07-18,Kubernetes Engine,europe-west1,DevOps,prod,63.61,cloudgaze-prod-99
2025-07-18,Kubernetes Engine,europe-west1,DevOps,staging,24.39,cloudgaze-prod-99
2025-07-18,BigQuery,us-central1,Data,prod,21.11,cloudgaze-prod-99
2025-07-19,Compute Engine,us-central1,Backend,prod,41.81,cloudgaze-prod-99
2025-07-19,Compute Engine,us-central1,Backend,dev,11.05,cloudgaze-prod-99
2025-07-19,Cloud SQL,us-central1,Database,prod,48.57,cloudgaze-prod-99
2025-07-19,Cloud SQL,us-central1,Database,staging,20.87,cloudgaze-prod-99
2025-07-19,Cloud Storage,us-central1,Data,prod,16.4,cloudgaze-prod-99
2025-07-19,Kubernetes Engine,europe-west1,DevOps,prod,58.85,cloudgaze-prod-99
2025-07-19,Kubernetes Engine,europe-west1,DevOps,staging,23.38,cloudgaze-prod-99
2025-07-19,BigQuery,us-central1,Data,prod,21.46,cloudgaze-prod-99
2025-07-20,Compute Engine,us-central1,Backend,prod,40.45,cloudgaze-prod-99
2025-07-20,Compute Engine,us-central1,Backend,dev,15.06,cloudgaze-prod-99
2025-07-20,Cloud SQL,us-central1,Database,prod,50.35,cloudgaze-prod-99
2025-07-20,Cloud SQL,us-central1,Database,staging,17.52,cloudgaze-prod-99
2025-07-20,Cloud Storage,us-central1,Data,prod,16.17,cloudgaze-prod-99
2025-07-20,Kubernetes Engine,europe-west1,DevOps,prod,59.68,cloudgaze-prod-99
2025-07-20,Kubernetes Engine,europe-west1,DevOps,staging,24.67,cloudgaze-prod-99
2025-07-20,BigQuery,us-central1,Data,prod,23.22,cloudgaze-prod-99
2025-07-21,Compute Engine,us-central1,Backend,prod,46.23,cloudgaze-prod-99
2025-07-21,Compute Engine,us-central1,Backend,dev,14.61,cloudgaze-prod-99
2025-07-21,Cloud SQL,us-central1,Database,prod,53.71,cloudgaze-prod-99
2025-07-21,Cloud SQL,us-central1,Database,staging,19.59,cloudgaze-prod-99
2025-07-21,Cloud Storage,us-central1,Data,prod,15.4,cloudgaze-prod-99
2025-07-21,Kubernetes Engine,europe-west1,DevOps,prod,57.81,cloudgaze-prod-99
2025-07-21,Kubernetes Engine,europe-west1,DevOps,staging,19.71,cloudgaze-prod-99
2025-07-21,BigQuery,us-central1,Data,prod,15.12,cloudgaze-prod-99
2025-07-22,Compute Engine,us-central1,Backend,prod,42.06,cloudgaze-prod-99
2025-07-22,Compute Engine,us-central1,Backend,dev,13.86,cloudgaze-prod-99
2025-07-22,Cloud SQL,us-central1,Database,prod,52.61,cloudgaze-prod-99
2025-07-22,Cloud SQL,us-central1,Database,staging,19.86,cloudgaze-prod-99
2025-07-22,Cloud Storage,us-central1,Data,prod,16.2,cloudgaze-prod-99
2025-07-22,Kubernetes Engine,europe-west1,DevOps,prod,55.83,cloudgaze-prod-99
2025-07-22,Kubernetes Engine,europe-west1,DevOps,staging,25.22,cloudgaze-prod-99
2025-07-22,BigQuery,us-central1,Data,prod,27.99,cloudgaze-prod-99
2025-07-23,Compute Engine,us-central1,Backend,prod,37.41,cloudgaze-prod-99
2025-07-23,Compute Engine,us-central1,Backend,dev,13.48,cloudgaze-prod-99
2025-07-23,Cloud SQL,us-central1,Database,prod,48.76,cloudgaze-prod-99
